Date,Country_Region,Difference,Case_Type,Cases,Lat,Long
2020-02-20,Oman,0,Deaths,0,21.0,57.0
2020-02-02,Oman,0,Deaths,0,21.0,57.0
2020-02-19,Oman,0,Deaths,0,21.0,57.0
2020-02-18,Oman,0,Deaths,0,21.0,57.0
2020-02-17,Oman,0,Deaths,0,21.0,57.0
2020-02-16,Oman,0,Deaths,0,21.0,57.0
2020-02-15,Oman,0,Deaths,0,21.0,57.0
2020-02-14,Oman,0,Deaths,0,21.0,57.0
2020-02-13,Oman,0,Deaths,0,21.0,57.0
2020-02-12,Oman,0,Deaths,0,21.0,57.0
2020-02-11,Oman,0,Deaths,0,21.0,57.0
2020-02-10,Oman,0,Deaths,0,21.0,57.0
2020-02-01,Oman,0,Deaths,0,21.0,57.0
2020-01-31,Oman,0,Deaths,0,21.0,57.0
2020-01-30,Oman,0,Deaths,0,21.0,57.0
2020-01-29,Oman,0,Deaths,0,21.0,57.0
2020-01-28,Oman,0,Deaths,0,21.0,57.0
2020-01-27,Oman,0,Deaths,0,21.0,57.0
2020-01-26,Oman,0,Deaths,0,21.0,57.0
2020-01-25,Oman,0,Deaths,0,21.0,57.0
2020-01-24,Oman,0,Deaths,0,21.0,57.0
2020-01-23,Oman,0,Deaths,0,21.0,57.0
2020-03-09,Oman,0,Confirmed,16,21.0,57.0
2020-03-08,Oman,0,Confirmed,16,21.0,57.0
2020-03-07,Oman,0,Confirmed,16,21.0,57.0
2020-03-06,Oman,0,Confirmed,16,21.0,57.0
2020-03-05,Oman,1,Confirmed,16,21.0,57.0
2020-03-04,Oman,3,Confirmed,15,21.0,57.0
2020-03-03,Oman,6,Confirmed,12,21.0,57.0
2020-03-23,Oman,11,Confirmed,66,21.0,57.0
2020-03-22,Oman,3,Confirmed,55,21.0,57.0
2020-03-21,Oman,4,Confirmed,52,21.0,57.0
2020-03-20,Oman,0,Confirmed,48,21.0,57.0
2020-03-02,Oman,0,Confirmed,6,21.0,57.0
2020-03-19,Oman,9,Confirmed,48,21.0,57.0
2020-03-18,Oman,15,Confirmed,39,21.0,57.0
2020-03-17,Oman,2,Confirmed,24,21.0,57.0
2020-03-16,Oman,0,Confirmed,22,21.0,57.0
2020-03-15,Oman,3,Confirmed,22,21.0,57.0
2020-03-14,Oman,0,Confirmed,19,21.0,57.0
2020-03-13,Oman,1,Confirmed,19,21.0,57.0
2020-03-12,Oman,0,Confirmed,18,21.0,57.0
2020-03-11,Oman,0,Confirmed,18,21.0,57.0
2020-03-10,Oman,2,Confirmed,18,21.0,57.0
2020-03-01,Oman,0,Confirmed,6,21.0,57.0
2020-02-09,Oman,0,Confirmed,0,21.0,57.0
2020-02-08,Oman,0,Confirmed,0,21.0,57.0
2020-02-07,Oman,0,Confirmed,0,21.0,57.0
2020-02-06,Oman,0,Confirmed,0,21.0,57.0
2020-02-05,Oman,0,Confirmed,0,21.0,57.0
2020-02-04,Oman,0,Confirmed,0,21.0,57.0
2020-02-03,Oman,0,Confirmed,0,21.0,57.0
2020-02-29,Oman,2,Confirmed,6,21.0,57.0
2020-02-28,Oman,0,Confirmed,4,21.0,57.0
2020-02-27,Oman,0,Confirmed,4,21.0,57.0
2020-02-26,Oman,2,Confirmed,4,21.0,57.0
2020-02-25,Oman,0,Confirmed,2,21.0,57.0
2020-02-24,Oman,2,Confirmed,2,21.0,57.0
2020-02-23,Oman,0,Confirmed,0,21.0,57.0
2020-02-22,Oman,0,Confirmed,0,21.0,57.0
2020-02-21,Oman,0,Confirmed,0,21.0,57.0
2020-02-20,Oman,0,Confirmed,0,21.0,57.0
2020-02-02,Oman,0,Confirmed,0,21.0,57.0
2020-02-19,Oman,0,Confirmed,0,21.0,57.0
2020-02-18,Oman,0,Confirmed,0,21.0,57.0
2020-02-17,Oman,0,Confirmed,0,21.0,57.0
2020-02-16,Oman,0,Confirmed,0,21.0,57.0
2020-02-15,Oman,0,Confirmed,0,21.0,57.0
2020-02-14,Oman,0,Confirmed,0,21.0,57.0
2020-02-13,Oman,0,Confirmed,0,21.0,57.0
2020-02-12,Oman,0,Confirmed,0,21.0,57.0
2020-02-11,Oman,0,Confirmed,0,21.0,57.0
2020-02-10,Oman,0,Confirmed,0,21.0,57.0
2020-02-01,Oman,0,Confirmed,0,21.0,57.0
2020-01-31,Oman,0,Confirmed,0,21.0,57.0
2020-01-30,Oman,0,Confirmed,0,21.0,57.0
2020-01-29,Oman,0,Confirmed,0,21.0,57.0
2020-01-28,Oman,0,Confirmed,0,21.0,57.0
2020-01-27,Oman,0,Confirmed,0,21.0,57.0
2020-01-26,Oman,0,Confirmed,0,21.0,57.0
2020-01-25,Oman,0,Confirmed,0,21.0,57.0
2020-01-24,Oman,0,Confirmed,0,21.0,57.0
2020-01-23,Oman,0,Confirmed,0,21.0,57.0
2020-03-09,Belarus,0,Deaths,0,53.7098,27.9534
2020-03-08,Belarus,0,Deaths,0,53.7098,27.9534
2020-03-07,Belarus,0,Deaths,0,53.7098,27.9534
2020-03-06,Belarus,0,Deaths,0,53.7098,27.9534
2020-03-05,Belarus,0,Deaths,0,53.7098,27.9534
2020-03-04,Belarus,0,Deaths,0,53.7098,27.9534
2020-03-03,Belarus,0,Deaths,0,53.7098,27.9534
2020-03-23,Belarus,0,Deaths,0,53.7098,27.9534
2020-03-22,Belarus,0,Deaths,0,53.7098,27.9534
2020-03-21,Belarus,0,Deaths,0,53.7098,27.9534
2020-03-20,Belarus,0,Deaths,0,53.7098,27.9534
2020-03-02,Belarus,0,Deaths,0,53.7098,27.9534
2020-03-19,Belarus,0,Deaths,0,53.7098,27.9534
2020-03-18,Belarus,0,Deaths,0,53.7098,27.9534
2020-03-17,Belarus,0,Deaths,0,53.7098,27.9534
2020-03-16,Belarus,0,Deaths,0,53.7098,27.9534
2020-03-15,Belarus,0,Deaths,0,53.7098,27.9534
2020-03-14,Belarus,0,Deaths,0,53.7098,27.9534
2020-03-13,Belarus,0,Deaths,0,53.7098,27.9534
2020-03-12,Belarus,0,Deaths,0,53.7098,27.9534
2020-03-11,Belarus,0,Deaths,0,53.7098,27.9534
2020-03-10,Belarus,0,Deaths,0,53.7098,27.9534
2020-03-01,Belarus,0,Deaths,0,53.7098,27.9534
2020-02-09,Belarus,0,Deaths,0,53.7098,27.9534
2020-02-08,Belarus,0,Deaths,0,53.7098,27.9534
2020-02-07,Belarus,0,Deaths,0,53.7098,27.9534
2020-02-06,Belarus,0,Deaths,0,53.7098,27.9534
2020-02-05,Belarus,0,Deaths,0,53.7098,27.9534
2020-02-04,Belarus,0,Deaths,0,53.7098,27.9534
2020-02-03,Belarus,0,Deaths,0,53.7098,27.9534
2020-02-29,Belarus,0,Deaths,0,53.7098,27.9534
2020-02-28,Belarus,0,Deaths,0,53.7098,27.9534
2020-02-27,Belarus,0,Deaths,0,53.7098,27.9534
2020-02-26,Belarus,0,Deaths,0,53.7098,27.9534
2020-02-25,Belarus,0,Deaths,0,53.7098,27.9534
2020-02-24,Belarus,0,Deaths,0,53.7098,27.9534
2020-02-23,Belarus,0,Deaths,0,53.7098,27.9534
2020-02-22,Belarus,0,Deaths,0,53.7098,27.9534
2020-02-21,Belarus,0,Deaths,0,53.7098,27.9534
2020-02-20,Belarus,0,Deaths,0,53.7098,27.9534
2020-02-02,Belarus,0,Deaths,0,53.7098,27.9534
2020-02-19,Belarus,0,Deaths,0,53.7098,27.9534
2020-02-18,Belarus,0,Deaths,0,53.7098,27.9534
2020-02-17,Belarus,0,Deaths,0,53.7098,27.9534
2020-02-16,Belarus,0,Deaths,0,53.7098,27.9534
2020-02-15,Belarus,0,Deaths,0,53.7098,27.9534
2020-02-14,Belarus,0,Deaths,0,53.7098,27.9534
2020-02-13,Belarus,0,Deaths,0,53.7098,27.9534
2020-02-12,Belarus,0,Deaths,0,53.7098,27.9534
2020-02-11,Belarus,0,Deaths,0,53.7098,27.9534
2020-02-10,Belarus,0,Deaths,0,53.7098,27.9534
2020-02-01,Belarus,0,Deaths,0,53.7098,27.9534
2020-01-31,Belarus,0,Deaths,0,53.7098,27.9534
2020-01-30,Belarus,0,Deaths,0,53.7098,27.9534
2020-01-29,Belarus,0,Deaths,0,53.7098,27.9534
2020-01-28,Belarus,0,Deaths,0,53.7098,27.9534
2020-01-27,Belarus,0,Deaths,0,53.7098,27.9534
2020-01-26,Belarus,0,Deaths,0,53.7098,27.9534
2020-01-25,Belarus,0,Deaths,0,53.7098,27.9534
2020-01-24,Belarus,0,Deaths,0,53.7098,27.9534
2020-01-23,Belarus,0,Deaths,0,53.7098,27.9534
2020-03-09,Belarus,0,Confirmed,6,53.7098,27.9534
2020-03-08,Belarus,0,Confirmed,6,53.7098,27.9534
2020-03-07,Belarus,0,Confirmed,6,53.7098,27.9534
2020-03-06,Belarus,0,Confirmed,6,53.7098,27.9534
2020-03-05,Belarus,0,Confirmed,6,53.7098,27.9534
2020-03-04,Belarus,5,Confirmed,6,53.7098,27.9534
2020-03-03,Belarus,0,Confirmed,1,53.7098,27.9534
2020-03-23,Belarus,5,Confirmed,81,53.7098,27.9534
2020-03-22,Belarus,0,Confirmed,76,53.7098,27.9534
2020-03-21,Belarus,7,Confirmed,76,53.7098,27.9534
2020-03-20,Belarus,18,Confirmed,69,53.7098,27.9534
2020-03-02,Belarus,0,Confirmed,1,53.7098,27.9534
2020-03-19,Belarus,0,Confirmed,51,53.7098,27.9534
2020-03-18,Belarus,15,Confirmed,51,53.7098,27.9534
2020-03-17,Belarus,0,Confirmed,36,53.7098,27.9534
2020-03-16,Belarus,9,Confirmed,36,53.7098,27.9534
2020-03-15,Belarus,0,Confirmed,27,53.7098,27.9534
2020-03-14,Belarus,0,Confirmed,27,53.7098,27.9534
2020-03-13,Belarus,15,Confirmed,27,53.7098,27.9534
2020-03-12,Belarus,3,Confirmed,12,53.7098,27.9534
2020-03-11,Belarus,0,Confirmed,9,53.7098,27.9534
2020-03-10,Belarus,3,Confirmed,9,53.7098,27.9534
2020-03-01,Belarus,0,Confirmed,1,53.7098,27.9534
2020-02-09,Belarus,0,Confirmed,0,53.7098,27.9534
2020-02-08,Belarus,0,Confirmed,0,53.7098,27.9534
2020-02-07,Belarus,0,Confirmed,0,53.7098,27.9534
2020-02-06,Belarus,0,Confirmed,0,53.7098,27.9534
2020-02-05,Belarus,0,Confirmed,0,53.7098,27.9534
2020-02-04,Belarus,0,Confirmed,0,53.7098,27.9534
2020-02-03,Belarus,0,Confirmed,0,53.7098,27.9534
2020-02-29,Belarus,0,Confirmed,1,53.7098,27.9534
2020-02-28,Belarus,1,Confirmed,1,53.7098,27.9534
2020-02-27,Belarus,0,Confirmed,0,53.7098,27.9534
2020-02-26,Belarus,0,Confirmed,0,53.7098,27.9534
2020-02-25,Belarus,0,Confirmed,0,53.7098,27.9534
2020-02-24,Belarus,0,Confirmed,0,53.7098,27.9534
2020-02-23,Belarus,0,Confirmed,0,53.7098,27.9534
2020-02-22,Belarus,0,Confirmed,0,53.7098,27.9534
2020-02-21,Belarus,0,Confirmed,0,53.7098,27.9534
2020-02-20,Belarus,0,Confirmed,0,53.7098,27.9534
2020-02-02,Belarus,0,Confirmed,0,53.7098,27.9534
2020-02-19,Belarus,0,Confirmed,0,53.7098,27.9534
2020-02-18,Belarus,0,Confirmed,0,53.7098,27.9534
2020-02-17,Belarus,0,Confirmed,0,53.7098,27.9534
2020-02-16,Belarus,0,Confirmed,0,53.7098,27.9534
2020-02-15,Belarus,0,Confirmed,0,53.7098,27.9534
2020-02-14,Belarus,0,Confirmed,0,53.7098,27.9534
2020-02-13,Belarus,0,Confirmed,0,53.7098,27.9534
2020-02-12,Belarus,0,Confirmed,0,53.7098,27.9534
2020-02-11,Belarus,0,Confirmed,0,53.7098,27.9534
2020-02-10,Belarus,0,Confirmed,0,53.7098,27.9534
2020-02-01,Belarus,0,Confirmed,0,53.7098,27.9534
2020-01-31,Belarus,0,Confirmed,0,53.7098,27.9534
2020-01-30,Belarus,0,Confirmed,0,53.7098,27.9534
2020-01-29,Belarus,0,Confirmed,0,53.7098,27.9534
2020-01-28,Belarus,0,Confirmed,0,53.7098,27.9534
2020-01-27,Belarus,0,Confirmed,0,53.7098,27.9534
2020-01-26,Belarus,0,Confirmed,0,53.7098,27.9534
2020-01-25,Belarus,0,Confirmed,0,53.7098,27.9534
2020-01-24,Belarus,0,Confirmed,0,53.7098,27.9534
2020-01-23,Belarus,0,Confirmed,0,53.7098,27.9534
2020-03-09,Central African Republic,0,Deaths,0,6.6111,20.9394
2020-03-08,Central African Republic,0,Deaths,0,6.6111,20.9394
2020-03-07,Central African Republic,0,Deaths,0,6.6111,20.9394
2020-03-06,Central African Republic,0,Deaths,0,6.6111,20.9394
2020-03-05,Central African Republic,0,Deaths,0,6.6111,20.9394
2020-03-04,Central African Republic,0,Deaths,0,6.6111,20.9394
2020-03-03,Central African Republic,0,Deaths,0,6.6111,20.9394
2020-03-23,Central African Republic,0,Deaths,0,6.6111,20.9394
2020-03-22,Central African Republic,0,Deaths,0,6.6111,20.9394
2020-03-21,Central African Republic,0,Deaths,0,6.6111,20.9394
2020-03-20,Central African Republic,0,Deaths,0,6.6111,20.9394
2020-03-02,Central African Republic,0,Deaths,0,6.6111,20.9394
2020-03-19,Central African Republic,0,Deaths,0,6.6111,20.9394
2020-03-18,Central African Republic,0,Deaths,0,6.6111,20.9394
2020-03-17,Central African Republic,0,Deaths,0,6.6111,20.9394
2020-03-16,Central African Republic,0,Deaths,0,6.6111,20.9394
2020-03-15,Central African Republic,0,Deaths,0,6.6111,20.9394
2020-03-14,Central African Republic,0,Deaths,0,6.6111,20.9394
2020-03-13,Central African Republic,0,Deaths,0,6.6111,20.9394
2020-03-12,Central African Republic,0,Deaths,0,6.6111,20.9394
2020-03-11,Central African Republic,0,Deaths,0,6.6111,20.9394
2020-03-10,Central African Republic,0,Deaths,0,6.6111,20.9394
2020-03-01,Central African Republic,0,Deaths,0,6.6111,20.9394
2020-02-09,Central African Republic,0,Deaths,0,6.6111,20.9394
2020-02-08,Central African Republic,0,Deaths,0,6.6111,20.9394
2020-02-07,Central African Republic,0,Deaths,0,6.6111,20.9394
2020-02-06,Central African Republic,0,Deaths,0,6.6111,20.9394
2020-02-05,Central African Republic,0,Deaths,0,6.6111,20.9394
2020-02-04,Central African Republic,0,Deaths,0,6.6111,20.9394
2020-02-03,Central African Republic,0,Deaths,0,6.6111,20.9394
2020-02-29,Central African Republic,0,Deaths,0,6.6111,20.9394
2020-02-28,Central African Republic,0,Deaths,0,6.6111,20.9394
2020-02-27,Central African Republic,0,Deaths,0,6.6111,20.9394
2020-02-26,Central African Republic,0,Deaths,0,6.6111,20.9394
2020-02-25,Central African Republic,0,Deaths,0,6.6111,20.9394
2020-02-24,Central African Republic,0,Deaths,0,6.6111,20.9394
2020-02-23,Central African Republic,0,Deaths,0,6.6111,20.9394
2020-02-22,Central African Republic,0,Deaths,0,6.6111,20.9394
2020-02-21,Central African Republic,0,Deaths,0,6.6111,20.9394
2020-02-20,Central African Republic,0,Deaths,0,6.6111,20.9394
2020-02-02,Central African Republic,0,Deaths,0,6.6111,20.9394
2020-02-19,Central African Republic,0,Deaths,0,6.6111,20.9394
2020-02-18,Central African Republic,0,Deaths,0,6.6111,20.9394
2020-02-17,Central African Republic,0,Deaths,0,6.6111,20.9394
2020-02-16,Central African Republic,0,Deaths,0,6.6111,20.9394
2020-02-15,Central African Republic,0,Deaths,0,6.6111,20.9394
2020-02-14,Central African Republic,0,Deaths,0,6.6111,20.9394
2020-02-13,Central African Republic,0,Deaths,0,6.6111,20.9394
2020-02-12,Central African Republic,0,Deaths,0,6.6111,20.9394
2020-02-11,Central African Republic,0,Deaths,0,6.6111,20.9394
2020-02-10,Central African Republic,0,Deaths,0,6.6111,20.9394
2020-02-01,Central African Republic,0,Deaths,0,6.6111,20.9394
2020-01-31,Central African Republic,0,Deaths,0,6.6111,20.9394
2020-01-30,Central African Republic,0,Deaths,0,6.6111,20.9394
2020-01-29,Central African Republic,0,Deaths,0,6.6111,20.9394
2020-01-28,Central African Republic,0,Deaths,0,6.6111,20.9394
2020-01-27,Central African Republic,0,Deaths,0,6.6111,20.9394
2020-01-26,Central African Republic,0,Deaths,0,6.6111,20.9394
2020-01-25,Central African Republic,0,Deaths,0,6.6111,20.9394
2020-01-24,Central African Republic,0,Deaths,0,6.6111,20.9394
2020-01-23,Central African Republic,0,Deaths,0,6.6111,20.9394
2020-03-09,Central African Republic,0,Confirmed,0,6.6111,20.9394
2020-03-08,Central African Republic,0,Confirmed,0,6.6111,20.9394
2020-03-07,Central African Republic,0,Confirmed,0,6.6111,20.9394
2020-03-06,Central African Republic,0,Confirmed,0,6.6111,20.9394
2020-03-05,Central African Republic,0,Confirmed,0,6.6111,20.9394
2020-03-04,Central African Republic,0,Confirmed,0,6.6111,20.9394
2020-03-03,Central African Republic,0,Confirmed,0,6.6111,20.9394
2020-03-23,Central African Republic,0,Confirmed,3,6.6111,20.9394
2020-03-22,Central African Republic,0,Confirmed,3,6.6111,20.9394
2020-03-21,Central African Republic,0,Confirmed,3,6.6111,20.9394
2020-03-20,Central African Republic,2,Confirmed,3,6.6111,20.9394
2020-03-02,Central African Republic,0,Confirmed,0,6.6111,20.9394
2020-03-19,Central African Republic,0,Confirmed,1,6.6111,20.9394
2020-03-18,Central African Republic,0,Confirmed,1,6.6111,20.9394
2020-03-17,Central African Republic,0,Confirmed,1,6.6111,20.9394
2020-03-16,Central African Republic,0,Confirmed,1,6.6111,20.9394
2020-03-15,Central African Republic,1,Confirmed,1,6.6111,20.9394
2020-03-14,Central African Republic,0,Confirmed,0,6.6111,20.9394
2020-03-13,Central African Republic,0,Confirmed,0,6.6111,20.9394
2020-03-12,Central African Republic,0,Confirmed,0,6.6111,20.9394
2020-03-11,Central African Republic,0,Confirmed,0,6.6111,20.9394
2020-03-10,Central African Republic,0,Confirmed,0,6.6111,20.9394
2020-03-01,Central African Republic,0,Confirmed,0,6.6111,20.9394
2020-02-09,Central African Republic,0,Confirmed,0,6.6111,20.9394
2020-02-08,Central African Republic,0,Confirmed,0,6.6111,20.9394
2020-02-07,Central African Republic,0,Confirmed,0,6.6111,20.9394
2020-02-06,Central African Republic,0,Confirmed,0,6.6111,20.9394
2020-02-05,Central African Republic,0,Confirmed,0,6.6111,20.9394
2020-02-04,Central African Republic,0,Confirmed,0,6.6111,20.9394
2020-02-03,Central African Republic,0,Confirmed,0,6.6111,20.9394
2020-02-29,Central African Republic,0,Confirmed,0,6.6111,20.9394
2020-02-28,Central African Republic,0,Confirmed,0,6.6111,20.9394
2020-02-27,Central African Republic,0,Confirmed,0,6.6111,20.9394
2020-02-26,Central African Republic,0,Confirmed,0,6.6111,20.9394
2020-02-25,Central African Republic,0,Confirmed,0,6.6111,20.9394
2020-02-24,Central African Republic,0,Confirmed,0,6.6111,20.9394
2020-02-23,Central African Republic,0,Confirmed,0,6.6111,20.9394
2020-02-22,Central African Republic,0,Confirmed,0,6.6111,20.9394
2020-02-21,Central African Republic,0,Confirmed,0,6.6111,20.9394
2020-02-20,Central African Republic,0,Confirmed,0,6.6111,20.9394
2020-02-02,Central African Republic,0,Confirmed,0,6.6111,20.9394
2020-02-19,Central African Republic,0,Confirmed,0,6.6111,20.9394
2020-02-18,Central African Republic,0,Confirmed,0,6.6111,20.9394
2020-02-17,Central African Republic,0,Confirmed,0,6.6111,20.9394
2020-02-16,Central African Republic,0,Confirmed,0,6.6111,20.9394
2020-02-15,Central African Republic,0,Confirmed,0,6.6111,20.9394
2020-02-14,Central African Republic,0,Confirmed,0,6.6111,20.9394
2020-02-13,Central African Republic,0,Confirmed,0,6.6111,20.9394
2020-02-12,Central African Republic,0,Confirmed,0,6.6111,20.9394
2020-02-11,Central African Republic,0,Confirmed,0,6.6111,20.9394
2020-02-10,Central African Republic,0,Confirmed,0,6.6111,20.9394
2020-02-01,Central African Republic,0,Confirmed,0,6.6111,20.9394
2020-01-31,Central African Republic,0,Confirmed,0,6.6111,20.9394
2020-01-30,Central African Republic,0,Confirmed,0,6.6111,20.9394
2020-01-29,Central African Republic,0,Confirmed,0,6.6111,20.9394
2020-01-28,Central African Republic,0,Confirmed,0,6.6111,20.9394
2020-01-27,Central African Republic,0,Confirmed,0,6.6111,20.9394
2020-01-26,Central African Republic,0,Confirmed,0,6.6111,20.9394
2020-01-25,Central African Republic,0,Confirmed,0,6.6111,20.9394
2020-01-24,Central African Republic,0,Confirmed,0,6.6111,20.9394
2020-01-23,Central African Republic,0,Confirmed,0,6.6111,20.9394
2020-03-09,Barbados,0,Deaths,0,13.1939,-59.5432
2020-03-08,Barbados,0,Deaths,0,13.1939,-59.5432
2020-03-07,Barbados,0,Deaths,0,13.1939,-59.5432
2020-03-06,Barbados,0,Deaths,0,13.1939,-59.5432
2020-03-05,Barbados,0,Deaths,0,13.1939,-59.5432
2020-03-04,Barbados,0,Deaths,0,13.1939,-59.5432
2020-03-03,Barbados,0,Deaths,0,13.1939,-59.5432
2020-03-23,Barbados,0,Deaths,0,13.1939,-59.5432
2020-03-22,Barbados,0,Deaths,0,13.1939,-59.5432
2020-03-21,Barbados,0,Deaths,0,13.1939,-59.5432
2020-03-20,Barbados,0,Deaths,0,13.1939,-59.5432
2020-03-02,Barbados,0,Deaths,0,13.1939,-59.5432
2020-03-19,Barbados,0,Deaths,0,13.1939,-59.5432
2020-03-18,Barbados,0,Deaths,0,13.1939,-59.5432
2020-03-17,Barbados,0,Deaths,0,13.1939,-59.5432
2020-03-16,Barbados,0,Deaths,0,13.1939,-59.5432
2020-03-15,Barbados,0,Deaths,0,13.1939,-59.5432
2020-03-14,Barbados,0,Deaths,0,13.1939,-59.5432
2020-03-13,Barbados,0,Deaths,0,13.1939,-59.5432
2020-03-12,Barbados,0,Deaths,0,13.1939,-59.5432
2020-03-11,Barbados,0,Deaths,0,13.1939,-59.5432
2020-03-10,Barbados,0,Deaths,0,13.1939,-59.5432
2020-03-01,Barbados,0,Deaths,0,13.1939,-59.5432
2020-02-09,Barbados,0,Deaths,0,13.1939,-59.5432
2020-02-08,Barbados,0,Deaths,0,13.1939,-59.5432
2020-02-07,Barbados,0,Deaths,0,13.1939,-59.5432
2020-02-06,Barbados,0,Deaths,0,13.1939,-59.5432
2020-02-05,Barbados,0,Deaths,0,13.1939,-59.5432
2020-02-04,Barbados,0,Deaths,0,13.1939,-59.5432
2020-02-03,Barbados,0,Deaths,0,13.1939,-59.5432
2020-02-29,Barbados,0,Deaths,0,13.1939,-59.5432
2020-02-28,Barbados,0,Deaths,0,13.1939,-59.5432
2020-02-27,Barbados,0,Deaths,0,13.1939,-59.5432
2020-02-26,Barbados,0,Deaths,0,13.1939,-59.5432
2020-02-25,Barbados,0,Deaths,0,13.1939,-59.5432
2020-02-24,Barbados,0,Deaths,0,13.1939,-59.5432
2020-02-23,Barbados,0,Deaths,0,13.1939,-59.5432
2020-02-22,Barbados,0,Deaths,0,13.1939,-59.5432
2020-02-21,Barbados,0,Deaths,0,13.1939,-59.5432
2020-02-20,Barbados,0,Deaths,0,13.1939,-59.5432
2020-02-02,Barbados,0,Deaths,0,13.1939,-59.5432
2020-02-19,Barbados,0,Deaths,0,13.1939,-59.5432
2020-02-18,Barbados,0,Deaths,0,13.1939,-59.5432
2020-02-17,Barbados,0,Deaths,0,13.1939,-59.5432
2020-02-16,Barbados,0,Deaths,0,13.1939,-59.5432
2020-02-15,Barbados,0,Deaths,0,13.1939,-59.5432
2020-02-14,Barbados,0,Deaths,0,13.1939,-59.5432
2020-02-13,Barbados,0,Deaths,0,13.1939,-59.5432
2020-02-12,Barbados,0,Deaths,0,13.1939,-59.5432
2020-02-11,Barbados,0,Deaths,0,13.1939,-59.5432
2020-02-10,Barbados,0,Deaths,0,13.1939,-59.5432
2020-02-01,Barbados,0,Deaths,0,13.1939,-59.5432
2020-01-31,Barbados,0,Deaths,0,13.1939,-59.5432
2020-01-30,Barbados,0,Deaths,0,13.1939,-59.5432
2020-01-29,Barbados,0,Deaths,0,13.1939,-59.5432
2020-01-28,Barbados,0,Deaths,0,13.1939,-59.5432
2020-01-27,Barbados,0,Deaths,0,13.1939,-59.5432
2020-01-26,Barbados,0,Deaths,0,13.1939,-59.5432
2020-01-25,Barbados,0,Deaths,0,13.1939,-59.5432
2020-01-24,Barbados,0,Deaths,0,13.1939,-59.5432
2020-01-23,Barbados,0,Deaths,0,13.1939,-59.5432
2020-03-09,Barbados,0,Confirmed,0,13.1939,-59.5432
2020-03-08,Barbados,0,Confirmed,0,13.1939,-59.5432
2020-03-07,Barbados,0,Confirmed,0,13.1939,-59.5432
2020-03-06,Barbados,0,Confirmed,0,13.1939,-59.5432
2020-03-05,Barbados,0,Confirmed,0,13.1939,-59.5432
2020-03-04,Barbados,0,Confirmed,0,13.1939,-59.5432
2020-03-03,Barbados,0,Confirmed,0,13.1939,-59.5432
2020-03-23,Barbados,3,Confirmed,17,13.1939,-59.5432
2020-03-22,Barbados,8,Confirmed,14,13.1939,-59.5432
2020-03-21,Barbados,1,Confirmed,6,13.1939,-59.5432
2020-03-20,Barbados,0,Confirmed,5,13.1939,-59.5432
2020-03-02,Barbados,0,Confirmed,0,13.1939,-59.5432
2020-03-19,Barbados,3,Confirmed,5,13.1939,-59.5432
2020-03-18,Barbados,0,Confirmed,2,13.1939,-59.5432
2020-03-17,Barbados,2,Confirmed,2,13.1939,-59.5432
2020-03-16,Barbados,0,Confirmed,0,13.1939,-59.5432
2020-03-15,Barbados,0,Confirmed,0,13.1939,-59.5432
2020-03-14,Barbados,0,Confirmed,0,13.1939,-59.5432
2020-03-13,Barbados,0,Confirmed,0,13.1939,-59.5432
2020-03-12,Barbados,0,Confirmed,0,13.1939,-59.5432
2020-03-11,Barbados,0,Confirmed,0,13.1939,-59.5432
2020-03-10,Barbados,0,Confirmed,0,13.1939,-59.5432
2020-03-01,Barbados,0,Confirmed,0,13.1939,-59.5432
2020-02-09,Barbados,0,Confirmed,0,13.1939,-59.5432
2020-02-08,Barbados,0,Confirmed,0,13.1939,-59.5432
2020-02-07,Barbados,0,Confirmed,0,13.1939,-59.5432
2020-02-06,Barbados,0,Confirmed,0,13.1939,-59.5432
2020-02-05,Barbados,0,Confirmed,0,13.1939,-59.5432
2020-02-04,Barbados,0,Confirmed,0,13.1939,-59.5432
2020-02-03,Barbados,0,Confirmed,0,13.1939,-59.5432
2020-02-29,Barbados,0,Confirmed,0,13.1939,-59.5432
2020-02-28,Barbados,0,Confirmed,0,13.1939,-59.5432
2020-02-27,Barbados,0,Confirmed,0,13.1939,-59.5432
2020-02-26,Barbados,0,Confirmed,0,13.1939,-59.5432
2020-02-25,Barbados,0,Confirmed,0,13.1939,-59.5432
2020-02-24,Barbados,0,Confirmed,0,13.1939,-59.5432
2020-02-23,Barbados,0,Confirmed,0,13.1939,-59.5432
2020-02-22,Barbados,0,Confirmed,0,13.1939,-59.5432
2020-02-21,Barbados,0,Confirmed,0,13.1939,-59.5432
2020-02-20,Barbados,0,Confirmed,0,13.1939,-59.5432
2020-02-02,Barbados,0,Confirmed,0,13.1939,-59.5432
2020-02-19,Barbados,0,Confirmed,0,13.1939,-59.5432
2020-02-18,Barbados,0,Confirmed,0,13.1939,-59.5432
2020-02-17,Barbados,0,Confirmed,0,13.1939,-59.5432
2020-02-16,Barbados,0,Confirmed,0,13.1939,-59.5432
2020-02-15,Barbados,0,Confirmed,0,13.1939,-59.5432
2020-02-14,Barbados,0,Confirmed,0,13.1939,-59.5432
2020-02-13,Barbados,0,Confirmed,0,13.1939,-59.5432
2020-02-12,Barbados,0,Confirmed,0,13.1939,-59.5432
2020-02-11,Barbados,0,Confirmed,0,13.1939,-59.5432
2020-02-10,Barbados,0,Confirmed,0,13.1939,-59.5432
